issue,draw_date,sales_amount,one,two,three
2011163,2011-06-19,"30,459,519",3,7,8
2011162,2011-06-18,"28,421,870",2,3,9
2011161,2011-06-17,"28,985,230",8,1,5
2011160,2011-06-16,"27,578,330",7,1,3
2011159,2011-06-15,"25,448,572",8,9,6
2011158,2011-06-14,"25,033,832",1,0,4
2011157,2011-06-13,"23,826,050",4,1,9
2011156,2011-06-12,"23,118,908",2,4,1
2011155,2011-06-11,"23,091,596",6,5,2
2011154,2011-06-10,"24,837,076",7,6,5
2011153,2011-06-09,"23,105,654",6,2,9
2011152,2011-06-08,"22,180,602",9,7,4
2011151,2011-06-07,"21,730,114",9,8,5
2011150,2011-06-06,"22,447,912",8,6,5
2011149,2011-06-05,"23,258,412",8,8,4
2011148,2011-06-04,"22,377,658",5,8,9
2011147,2011-06-03,"26,096,660",8,8,7
2011146,2011-06-02,"24,022,434",3,7,9
2011145,2011-06-01,"22,962,124",1,0,7
2011144,2011-05-31,"23,227,990",1,2,4
2011143,2011-05-30,"22,543,246",0,5,2
2011142,2011-05-29,"27,070,990",8,8,9
2011141,2011-05-28,"25,898,562",6,3,9
2011140,2011-05-27,"26,275,626",8,0,7
2011139,2011-05-26,"25,980,224",5,3,8
2011138,2011-05-25,"24,026,124",9,0,7
2011137,2011-05-24,"23,936,186",2,4,3
2011136,2011-05-23,"24,877,066",3,9,6
2011135,2011-05-22,"23,981,280",4,3,7
2011134,2011-05-21,"24,046,758",4,1,9
2011133,2011-05-20,"25,772,608",4,8,7
2011132,2011-05-19,"24,475,726",6,5,2
2011131,2011-05-18,"24,439,172",2,3,3
2011130,2011-05-17,"23,658,078",0,5,9
2011129,2011-05-16,"23,751,004",4,2,0
2011128,2011-05-15,"23,513,154",7,3,3
2011127,2011-05-14,"23,999,690",5,4,3
2011126,2011-05-13,"24,515,826",2,9,9
2011125,2011-05-12,"26,808,736",3,2,7
2011124,2011-05-11,"25,211,636",7,7,4
2011123,2011-05-10,"24,687,580",5,3,5
2011122,2011-05-09,"26,785,208",0,3,3
2011121,2011-05-08,"25,046,262",6,4,9
2011120,2011-05-07,"24,084,676",9,8,3
2011119,2011-05-06,"25,019,558",2,9,5
2011118,2011-05-05,"25,537,414",0,7,5
2011117,2011-05-04,"25,240,778",7,0,4
2011116,2011-05-03,"24,453,736",7,4,0
2011115,2011-05-02,"23,652,258",3,7,5
2011114,2011-05-01,"22,570,904",3,9,8
2011113,2011-04-30,"23,268,146",7,3,3
2011112,2011-04-29,"24,002,272",0,9,8
2011111,2011-04-28,"24,623,612",2,5,2
2011110,2011-04-27,"22,193,850",3,5,1
2011109,2011-04-26,"23,678,428",2,2,2
2011108,2011-04-25,"25,253,042",3,3,0
2011107,2011-04-24,"23,766,478",9,2,4
2011106,2011-04-23,"23,878,302",6,5,0
2011105,2011-04-22,"26,495,450",7,0,0
2011104,2011-04-21,"25,717,052",5,8,9
2011103,2011-04-20,"24,512,262",4,7,2
2011102,2011-04-19,"25,085,702",9,0,9
2011101,2011-04-18,"24,592,462",2,7,5
2011100,2011-04-17,"25,244,026",2,3,2
2011099,2011-04-16,"24,720,528",8,2,9
2011098,2011-04-15,"26,323,876",1,8,7
2011097,2011-04-14,"25,530,510",6,7,9
2011096,2011-04-13,"25,353,432",0,9,7
2011095,2011-04-12,"24,724,726",8,4,4
2011094,2011-04-11,"24,064,418",1,5,9
2011093,2011-04-10,"24,179,202",5,0,0
2011092,2011-04-09,"22,253,096",7,4,9
2011091,2011-04-08,"25,587,050",2,2,2
2011090,2011-04-07,"25,254,888",0,8,7
2011089,2011-04-06,"25,095,922",1,2,4
2011088,2011-04-05,"23,090,788",6,7,0
2011087,2011-04-04,"23,645,186",0,9,2
2011086,2011-04-03,"24,198,984",9,4,1
2011085,2011-04-02,"25,742,812",9,9,5
2011084,2011-04-01,"27,008,878",2,5,2
2011083,2011-03-31,"26,411,724",8,3,5
2011082,2011-03-30,"26,443,126",1,7,1
2011081,2011-03-29,"25,886,194",7,4,8
2011080,2011-03-28,"25,809,404",9,4,3
2011079,2011-03-27,"24,237,574",8,2,3
2011078,2011-03-26,"23,768,814",5,4,4
2011077,2011-03-25,"26,001,708",7,8,7
2011076,2011-03-24,"26,087,968",6,6,7
2011075,2011-03-23,"25,304,902",9,5,3
2011074,2011-03-22,"25,500,524",7,8,4
2011073,2011-03-21,"24,108,526",0,6,3
2011072,2011-03-20,"24,730,830",7,9,9
2011071,2011-03-19,"24,954,548",0,7,1
2011070,2011-03-18,"25,558,686",8,9,2
2011069,2011-03-17,"24,610,784",2,8,5
2011068,2011-03-16,"26,157,626",5,0,0
2011067,2011-03-15,"24,666,518",4,1,3
2011066,2011-03-14,"25,085,870",0,7,9
2011065,2011-03-13,"24,186,968",7,2,1
2011064,2011-03-12,"23,592,900",6,9,0
2011063,2011-03-11,"26,413,596",1,4,1
2011062,2011-03-10,"25,911,882",6,2,8
2011061,2011-03-09,"24,537,192",4,1,6
2011060,2011-03-08,"24,879,250",1,4,4
2011059,2011-03-07,"24,861,204",3,9,8
2011058,2011-03-06,"24,177,906",6,6,4
2011057,2011-03-05,"27,936,976",3,6,6
2011056,2011-03-04,"27,422,050",6,0,9
2011055,2011-03-03,"27,164,792",8,3,5
2011054,2011-03-02,"25,994,778",7,6,0
2011053,2011-03-01,"25,075,382",8,3,5
2011052,2011-02-28,"24,685,654",5,0,9
2011051,2011-02-27,"23,968,970",6,8,4
2011050,2011-02-26,"23,845,952",0,6,7
2011049,2011-02-25,"24,276,772",4,5,9
2011048,2011-02-24,"23,713,722",6,2,1
2011047,2011-02-23,"22,086,964",3,6,7
2011046,2011-02-22,"23,103,734",9,0,9
2011045,2011-02-21,"22,388,882",5,7,9
2011044,2011-02-20,"22,623,462",4,1,6
2011043,2011-02-19,"21,934,626",2,8,6
2011042,2011-02-18,"22,162,710",3,3,7
2011041,2011-02-17,"21,143,780",4,4,9
2011040,2011-02-16,"21,893,158",1,1,7
2011039,2011-02-15,"21,624,620",2,6,0
2011038,2011-02-14,"21,403,248",0,1,6
2011037,2011-02-13,"20,580,422",7,0,5
2011036,2011-02-12,"20,061,294",1,6,3
2011035,2011-02-11,"20,996,962",7,4,4
2011034,2011-02-10,"18,421,374",4,8,9
2011033,2011-02-09,"17,105,178",0,6,2
2011032,2011-02-01,"20,034,224",3,4,9
2011031,2011-01-31,"22,036,488",8,6,4
2011030,2011-01-30,"22,277,254",4,9,3
2011029,2011-01-29,"22,208,564",3,6,5
2011028,2011-01-28,"22,216,792",1,3,4
2011027,2011-01-27,"23,854,128",2,1,2
2011026,2011-01-26,"25,028,312",7,9,7
2011025,2011-01-25,"24,405,208",3,5,2
2011024,2011-01-24,"23,461,808",4,8,7
2011023,2011-01-23,"21,508,550",7,4,1
2011022,2011-01-22,"22,432,294",0,0,8
2011021,2011-01-21,"25,134,586",5,7,8
2011020,2011-01-20,"24,078,746",5,7,8
2011019,2011-01-19,"23,696,272",3,2,8
2011018,2011-01-18,"23,942,444",9,0,3
2011017,2011-01-17,"23,757,358",1,8,4
2011016,2011-01-16,"22,235,370",8,1,6
2011015,2011-01-15,"24,419,454",7,1,7
2011014,2011-01-14,"24,878,384",8,1,0
2011013,2011-01-13,"24,700,528",1,8,7
2011012,2011-01-12,"24,126,230",6,8,7
2011011,2011-01-11,"24,996,818",5,0,2
2011010,2011-01-10,"24,405,338",9,1,7
2011009,2011-01-09,"24,055,378",1,5,6
2011008,2011-01-08,"24,509,686",5,3,4
2011007,2011-01-07,"25,917,546",8,8,4
2011006,2011-01-06,"24,905,140",3,5,9
2011005,2011-01-05,"24,104,994",4,9,1
2011004,2011-01-04,"23,722,324",5,5,0
2011003,2011-01-03,"22,662,668",9,3,3
2011002,2011-01-02,"21,486,244",6,7,6
2011001,2011-01-01,"20,935,310",9,2,8
2012359,2012-12-31,"17,091,436",1,4,6
2012358,2012-12-30,"16,300,594",0,1,2
2012357,2012-12-29,"18,821,310",1,1,1
2012356,2012-12-28,"19,463,962",4,6,2
2012355,2012-12-27,"18,724,920",3,6,9
2012354,2012-12-26,"18,512,068",1,8,3
2012353,2012-12-25,"17,908,760",4,6,9
2012352,2012-12-24,"18,351,778",9,4,4
2012351,2012-12-23,"18,705,322",9,9,2
2012350,2012-12-22,"17,755,484",8,9,6
2012349,2012-12-21,"18,842,654",0,4,1
2012348,2012-12-20,"17,737,930",8,2,1
2012347,2012-12-19,"17,730,704",4,1,9
2012346,2012-12-18,"17,288,178",4,3,7
2012345,2012-12-17,"17,678,568",3,9,0
2012344,2012-12-16,"17,343,848",4,8,8
2012343,2012-12-15,"17,371,526",7,2,2
2012342,2012-12-14,"18,826,544",4,9,2
2012341,2012-12-13,"18,112,402",4,7,2
2012340,2012-12-12,"18,296,762",6,5,4
2012339,2012-12-11,"17,762,080",2,7,4
2012338,2012-12-10,"17,792,780",3,3,1
2012337,2012-12-09,"16,686,828",4,6,2
2012336,2012-12-08,"17,144,258",5,5,7
2012335,2012-12-07,"18,639,022",8,9,3
2012334,2012-12-06,"17,401,400",5,2,4
2012333,2012-12-05,"17,134,854",0,2,5
2012332,2012-12-04,"19,073,048",8,2,2
2012331,2012-12-03,"18,660,166",0,8,9
2012330,2012-12-02,"17,754,632",2,1,9
2012329,2012-12-01,"17,598,908",6,1,1
2012328,2012-11-30,"18,782,108",8,1,4
2012327,2012-11-29,"18,464,550",4,4,6
2012326,2012-11-28,"17,704,158",8,9,6
2012325,2012-11-27,"16,208,558",1,0,4
2012324,2012-11-26,"17,292,112",8,8,8
2012323,2012-11-25,"17,171,130",8,9,9
2012322,2012-11-24,"17,181,690",1,7,6
2012321,2012-11-23,"18,008,544",1,3,3
2012320,2012-11-22,"18,331,248",0,0,9
2012319,2012-11-21,"18,577,274",0,5,1
2012318,2012-11-20,"17,533,284",8,3,6
2012317,2012-11-19,"17,321,542",1,7,7
2012316,2012-11-18,"16,756,836",7,0,8
2012315,2012-11-17,"17,345,024",0,0,7
2012314,2012-11-16,"17,917,538",6,2,4
2012313,2012-11-15,"18,506,240",1,3,8
2012312,2012-11-14,"17,342,138",0,5,6
2012311,2012-11-13,"18,613,426",6,4,4
2012310,2012-11-12,"18,658,232",6,4,4
2012309,2012-11-11,"18,353,086",2,8,7
2012308,2012-11-10,"17,790,438",2,9,9
2012307,2012-11-09,"19,522,536",6,8,7
2012306,2012-11-08,"19,670,458",3,3,7
2012305,2012-11-07,"19,265,004",7,2,1
2012304,2012-11-06,"18,198,892",4,1,9
2012303,2012-11-05,"18,695,904",5,8,5
2012302,2012-11-04,"17,991,018",3,4,3
2012301,2012-11-03,"17,299,940",5,7,9
2012300,2012-11-02,"18,379,826",9,5,4
2012299,2012-11-01,"17,932,594",0,8,7
2012298,2012-10-31,"18,959,910",8,3,3
2012297,2012-10-30,"18,695,808",8,1,4
2012296,2012-10-29,"17,968,214",4,8,9
2012295,2012-10-28,"17,585,122",2,9,5
2012294,2012-10-27,"17,067,596",1,3,7
2012293,2012-10-26,"18,247,964",0,8,6
2012292,2012-10-25,"18,592,978",2,0,3
2012291,2012-10-24,"18,247,606",0,2,1
2012290,2012-10-23,"18,048,896",9,7,4
2012289,2012-10-22,"18,948,580",8,8,4
2012288,2012-10-21,"17,740,390",5,7,6
2012287,2012-10-20,"17,996,060",2,3,1
2012286,2012-10-19,"19,271,384",0,4,4
2012285,2012-10-18,"19,394,850",6,0,5
2012284,2012-10-17,"18,655,492",5,6,0
2012283,2012-10-16,"17,652,422",1,5,4
2012282,2012-10-15,"18,684,858",0,1,0
2012281,2012-10-14,"18,503,902",0,9,6
2012280,2012-10-13,"17,794,044",0,6,3
2012279,2012-10-12,"18,902,520",9,5,4
2012278,2012-10-11,"19,147,124",6,6,3
2012277,2012-10-10,"19,614,970",9,1,1
2012276,2012-10-09,"18,826,300",1,7,9
2012275,2012-10-08,"18,393,904",3,6,1
2012274,2012-10-07,"17,614,362",5,6,7
2012273,2012-10-06,"17,527,246",7,0,6
2012272,2012-10-05,"17,442,150",9,7,3
2012271,2012-10-04,"16,764,306",6,5,6
2012270,2012-10-03,"16,429,494",5,2,1
2012269,2012-10-02,"16,175,734",1,5,3
2012268,2012-10-01,"15,107,380",6,3,0
2012267,2012-09-30,"14,666,424",4,4,6
2012266,2012-09-29,"18,758,480",1,0,0
2012265,2012-09-28,"19,751,084",8,6,5
2012264,2012-09-27,"18,675,454",0,9,2
2012263,2012-09-26,"18,348,174",4,3,6
2012262,2012-09-25,"18,519,520",5,0,6
2012261,2012-09-24,"20,024,238",6,8,6
2012260,2012-09-23,"18,928,582",4,5,7
2012259,2012-09-22,"19,096,340",0,8,1
2012258,2012-09-21,"19,356,076",7,9,4
2012257,2012-09-20,"18,777,498",3,5,5
2012256,2012-09-19,"18,589,636",0,9,2
2012255,2012-09-18,"19,231,058",4,0,4
2012254,2012-09-17,"18,639,558",6,7,9
2012253,2012-09-16,"17,846,400",8,9,3
2012252,2012-09-15,"17,636,520",8,9,2
2012251,2012-09-14,"17,661,286",1,0,8
2012250,2012-09-13,"18,800,290",9,9,9
2012249,2012-09-12,"19,461,038",5,7,5
2012248,2012-09-11,"18,252,522",9,4,0
2012247,2012-09-10,"19,110,828",1,1,4
2012246,2012-09-09,"17,895,920",5,7,1
2012245,2012-09-08,"21,431,170",2,3,2
2012244,2012-09-07,"21,908,956",4,5,3
2012243,2012-09-06,"20,571,962",1,4,5
2012242,2012-09-05,"20,730,986",9,6,8
2012241,2012-09-04,"20,114,478",5,0,2
2012240,2012-09-03,"19,499,472",0,6,3
2012239,2012-09-02,"18,534,334",0,7,1
2012238,2012-09-01,"18,532,010",0,9,7
2012237,2012-08-31,"19,223,376",0,4,9
2012236,2012-08-30,"19,591,526",9,2,9
2012235,2012-08-29,"19,111,824",4,6,0
2012234,2012-08-28,"19,829,204",6,1,1
2012233,2012-08-27,"19,488,622",2,5,0
2012232,2012-08-26,"18,263,458",1,4,7
2012231,2012-08-25,"18,492,652",7,6,3
2012230,2012-08-24,"19,182,696",6,4,4
2012229,2012-08-23,"18,143,864",4,6,1
2012228,2012-08-22,"18,227,754",0,8,1
2012227,2012-08-21,"16,980,582",7,2,1
2012226,2012-08-20,"18,576,642",0,1,0
2012225,2012-08-19,"17,493,638",4,5,3
2012224,2012-08-18,"18,298,488",5,4,0
2012223,2012-08-17,"19,346,528",3,6,0
2012222,2012-08-16,"18,610,794",2,4,0
2012221,2012-08-15,"18,131,010",3,3,5
2012220,2012-08-14,"18,704,222",0,9,9
2012219,2012-08-13,"18,638,406",9,3,5
2012218,2012-08-12,"18,580,972",1,7,0
2012217,2012-08-11,"18,304,158",8,7,1
2012216,2012-08-10,"20,063,520",7,7,5
2012215,2012-08-09,"19,139,392",0,3,8
2012214,2012-08-08,"18,498,998",3,2,1
2012213,2012-08-07,"18,455,310",6,8,1
2012212,2012-08-06,"18,542,958",1,4,4
2012211,2012-08-05,"17,947,820",4,2,7
2012210,2012-08-04,"17,778,596",5,7,4
2012209,2012-08-03,"19,107,954",2,2,7
2012208,2012-08-02,"19,334,034",7,5,7
2012207,2012-08-01,"18,947,594",7,9,0
2012206,2012-07-31,"18,258,440",6,0,8
2012205,2012-07-30,"18,616,406",9,7,8
2012204,2012-07-29,"17,354,978",3,6,1
2012203,2012-07-28,"17,604,220",1,7,6
2012202,2012-07-27,"19,609,244",1,0,2
2012201,2012-07-26,"18,404,578",7,9,0
2012200,2012-07-25,"19,045,584",2,8,2
2012199,2012-07-24,"18,133,960",8,4,9
2012198,2012-07-23,"19,035,568",1,1,2
2012197,2012-07-22,"17,759,388",5,4,6
2012196,2012-07-21,"18,128,220",9,9,3
2012195,2012-07-20,"20,003,048",2,1,3
2012194,2012-07-19,"19,713,752",1,5,9
2012193,2012-07-18,"19,103,912",2,6,9
2012192,2012-07-17,"18,616,546",5,7,6
2012191,2012-07-16,"18,489,468",5,8,4
2012190,2012-07-15,"19,410,658",3,1,3
2012189,2012-07-14,"19,193,576",4,1,8
2012188,2012-07-13,"19,936,078",6,3,8
2012187,2012-07-12,"19,616,546",9,6,2
2012186,2012-07-11,"19,500,104",6,7,3
2012185,2012-07-10,"18,787,586",4,6,0
2012184,2012-07-09,"19,287,548",1,6,9
2012183,2012-07-08,"18,641,072",7,9,5
2012182,2012-07-07,"18,010,588",4,5,6
2012181,2012-07-06,"19,271,292",6,9,3
2012180,2012-07-05,"18,967,322",9,9,0
2012179,2012-07-04,"19,107,056",1,4,5
2012178,2012-07-03,"18,765,542",3,5,7
2012177,2012-07-02,"18,465,210",0,1,8
2012176,2012-07-01,"19,077,504",4,0,0
2012175,2012-06-30,"19,332,398",0,5,8
2012174,2012-06-29,"20,240,082",2,1,8
2012173,2012-06-28,"19,693,550",5,9,7
2012172,2012-06-27,"1,720,596",4,3,7
2012171,2012-06-26,"19,370,974",7,3,5
2012170,2012-06-25,"21,275,428",7,8,8
2012169,2012-06-24,"20,199,758",7,2,0
2012168,2012-06-23,"19,662,562",6,5,1
2012167,2012-06-22,"19,882,378",2,8,9
2012166,2012-06-21,"19,851,586",8,6,2
2012165,2012-06-20,"20,102,772",0,4,6
2012164,2012-06-19,"19,456,092",7,1,8
2012163,2012-06-18,"19,612,202",6,9,3
2012162,2012-06-17,"19,145,012",2,4,3
2012161,2012-06-16,"19,372,716",5,3,2
2012160,2012-06-15,"20,514,846",9,7,0
2012159,2012-06-14,"19,872,254",9,5,7
2012158,2012-06-13,"19,542,070",7,7,2
2012157,2012-06-12,"19,269,466",5,9,9
2012156,2012-06-11,"19,738,122",4,4,0
2012155,2012-06-10,"19,206,446",8,9,5
2012154,2012-06-09,"18,500,516",2,0,6
2012153,2012-06-08,"20,143,320",3,8,3
2012152,2012-06-07,"19,519,676",7,3,9
2012151,2012-06-06,"20,666,088",6,1,3
2012150,2012-06-05,"20,502,962",5,9,8
2012149,2012-06-04,"20,018,928",9,4,0
2012148,2012-06-03,"19,783,932",5,2,4
2012147,2012-06-02,"19,308,542",5,6,8
2012146,2012-06-01,"20,913,782",7,2,8
2012145,2012-05-31,"20,116,644",8,5,6
2012144,2012-05-30,"19,379,530",2,7,8
2012143,2012-05-29,"19,197,578",9,9,0
2012142,2012-05-28,"19,398,858",9,6,7
2012141,2012-05-27,"18,619,630",2,5,0
2012140,2012-05-26,"18,876,450",0,4,4
2012139,2012-05-25,"20,746,168",7,1,9
2012138,2012-05-24,"19,554,330",3,8,4
2012137,2012-05-23,"20,088,136",8,8,2
2012136,2012-05-22,"19,901,864",7,2,0
2012135,2012-05-21,"20,123,922",5,6,9
2012134,2012-05-20,"19,203,142",0,4,9
2012133,2012-05-19,"18,913,656",6,3,8
2012132,2012-05-18,"20,418,308",6,2,6
2012131,2012-05-17,"19,250,476",5,8,6
2012130,2012-05-16,"20,589,786",2,1,1
2012129,2012-05-15,"19,806,594",9,2,1
2012128,2012-05-14,"20,147,054",1,7,8
2012127,2012-05-13,"19,800,636",2,0,5
2012126,2012-05-12,"19,646,326",2,8,1
2012125,2012-05-11,"21,162,094",6,7,8
2012124,2012-05-10,"21,389,678",9,0,1
2012123,2012-05-09,"21,043,448",6,2,2
2012122,2012-05-08,"22,741,002",4,7,4
2012121,2012-05-07,"22,855,460",6,7,0
2012120,2012-05-06,"20,645,404",4,6,9
2012119,2012-05-05,"20,662,858",8,3,6
2012118,2012-05-04,"21,690,266",8,0,4
2012117,2012-05-03,"21,408,616",0,4,2
2012116,2012-05-02,"19,871,982",4,7,1
2012115,2012-05-01,"19,506,530",0,2,9
2012114,2012-04-30,"19,427,038",0,7,9
2012113,2012-04-29,"20,335,784",4,3,2
2012112,2012-04-28,"21,043,272",7,5,0
2012111,2012-04-27,"21,978,694",4,6,1
2012110,2012-04-26,"21,121,398",7,0,4
2012109,2012-04-25,"21,387,352",2,4,1
2012108,2012-04-24,"21,206,556",3,9,9
2012107,2012-04-23,"21,606,116",2,6,9
2012106,2012-04-22,"20,440,510",6,8,2
2012105,2012-04-21,"20,794,192",5,4,2
2012104,2012-04-20,"22,732,976",3,8,8
2012103,2012-04-19,"21,862,212",2,7,3
2012102,2012-04-18,"22,269,396",9,5,5
2012101,2012-04-17,"22,559,898",3,7,7
2012100,2012-04-16,"21,797,038",4,8,9
2012099,2012-04-15,"21,750,848",1,0,5
2012098,2012-04-14,"22,820,480",6,1,1
2012097,2012-04-13,"23,501,642",6,8,2
2012096,2012-04-12,"22,235,496",7,4,9
2012095,2012-04-11,"23,161,344",9,5,6
2012094,2012-04-10,"23,740,182",6,0,8
2012093,2012-04-09,"23,523,448",6,7,1
2012092,2012-04-08,"23,004,664",7,3,9
2012091,2012-04-07,"22,035,096",8,3,5
2012090,2012-04-06,"22,306,800",6,8,2
2012089,2012-04-05,"22,896,634",2,2,1
2012088,2012-04-04,"22,804,202",5,3,5
2012087,2012-04-03,"22,271,180",6,8,4
2012086,2012-04-02,"21,898,464",7,1,6
2012085,2012-04-01,"22,241,666",4,7,8
2012084,2012-03-31,"22,717,540",2,3,8
2012083,2012-03-30,"22,678,990",6,8,8
2012082,2012-03-29,"23,192,066",9,9,0
2012081,2012-03-28,"22,702,720",3,9,9
2012080,2012-03-27,"21,597,328",7,7,2
2012079,2012-03-26,"22,808,432",0,1,0
2012078,2012-03-25,"22,672,848",6,6,0
2012077,2012-03-24,"21,601,806",4,1,2
2012076,2012-03-23,"22,673,492",0,7,8
2012075,2012-03-22,"23,219,944",9,8,9
2012074,2012-03-21,"23,475,174",2,7,6
2012073,2012-03-20,"22,589,300",4,6,4
2012072,2012-03-19,"23,434,288",9,9,8
2012071,2012-03-18,"21,883,652",6,1,3
2012070,2012-03-17,"23,001,664",3,0,0
2012069,2012-03-16,"24,721,838",7,2,1
2012068,2012-03-15,"23,815,578",9,2,5
2012067,2012-03-14,"23,685,992",4,2,2
2012066,2012-03-13,"23,018,750",0,8,4
2012065,2012-03-12,"22,558,384",3,6,3
2012064,2012-03-11,"21,536,484",8,3,1
2012063,2012-03-10,"22,028,590",7,7,3
2012062,2012-03-09,"24,341,976",3,5,0
2012061,2012-03-08,"23,313,148",7,1,3
2012060,2012-03-07,"23,253,142",4,2,4
2012059,2012-03-06,"22,859,822",3,4,6
2012058,2012-03-05,"23,038,032",2,5,9
2012057,2012-03-04,"21,986,118",6,9,1
2012056,2012-03-03,"20,849,428",1,4,3
2012055,2012-03-02,"23,169,000",0,6,6
2012054,2012-03-01,"23,704,534",0,5,7
2012053,2012-02-29,"23,502,982",5,3,5
2012052,2012-02-28,"22,618,246",8,4,1
2012051,2012-02-27,"21,505,054",4,6,7
2012050,2012-02-26,"21,379,640",7,7,8
2012049,2012-02-25,"21,644,282",0,4,4
2012048,2012-02-24,"22,421,880",8,3,3
2012047,2012-02-23,"22,151,362",4,9,6
2012046,2012-02-22,"22,522,002",3,7,3
2012045,2012-02-21,"22,162,134",4,2,1
2012044,2012-02-20,"21,563,390",6,8,3
2012043,2012-02-19,"20,765,188",3,5,2
2012042,2012-02-18,"20,980,970",8,4,1
2012041,2012-02-17,"21,737,490",3,4,1
2012040,2012-02-16,"21,853,624",8,1,8
2012039,2012-02-15,"21,861,916",8,5,5
2012038,2012-02-14,"20,648,210",5,2,8
2012037,2012-02-13,"21,161,342",4,4,3
2012036,2012-02-12,"19,850,566",0,3,4
2012035,2012-02-11,"20,173,848",2,7,4
2012034,2012-02-10,"21,013,184",7,4,1
2012033,2012-02-09,"19,874,626",1,2,7
2012032,2012-02-08,"19,286,122",5,0,3
2012031,2012-02-07,"18,227,244",9,8,8
2012030,2012-02-06,"18,012,026",6,6,5
2012029,2012-02-05,"18,354,982",7,7,9
2012028,2012-02-04,"18,106,710",6,8,9
2012027,2012-02-03,"19,371,150",0,0,6
2012026,2012-02-02,"17,964,654",8,3,3
2012025,2012-02-01,"17,972,728",9,9,7
2012024,2012-01-31,"17,201,646",3,3,4
2012023,2012-01-30,"16,248,352",7,4,1
2012022,2012-01-29,"14,773,650",6,4,4
2012021,2012-01-21,"16,558,732",1,3,8
2012020,2012-01-20,"19,314,304",0,1,9
2012019,2012-01-19,"20,227,980",8,5,5
2012018,2012-01-18,"20,267,362",4,6,5
2012017,2012-01-17,"21,990,496",5,1,5
2012016,2012-01-16,"22,177,604",7,6,5
2012015,2012-01-15,"22,495,566",2,3,4
2012014,2012-01-14,"22,435,054",0,8,5
2012013,2012-01-13,"23,360,794",3,4,9
2012012,2012-01-12,"23,075,190",4,1,3
2012011,2012-01-11,"22,375,064",9,1,4
2012010,2012-01-10,"22,573,614",0,3,9
2012009,2012-01-09,"22,833,346",3,1,6
2012008,2012-01-08,"21,917,452",8,2,4
2012007,2012-01-07,"21,783,886",6,8,2
2012006,2012-01-06,"22,262,784",3,6,4
2012005,2012-01-05,"20,440,620",6,0,9
2012004,2012-01-04,"21,613,038",9,8,9
2012003,2012-01-03,"21,590,590",1,8,1
2012002,2012-01-02,"20,183,104",4,0,9
2012001,2012-01-01,"20,575,458",0,0,3
2013358,2013-12-31,"18,579,312",9,8,8
2013357,2013-12-30,"17,338,316",1,5,4
2013356,2013-12-29,"17,010,992",8,0,0
2013355,2013-12-28,"17,605,918",0,3,0
2013354,2013-12-27,"18,534,394",9,9,7
2013353,2013-12-26,"18,073,012",5,8,9
2013352,2013-12-25,"17,312,224",4,5,4
2013351,2013-12-24,"17,910,294",2,1,1
2013350,2013-12-23,"18,048,982",0,5,2
2013349,2013-12-22,"16,590,808",8,3,3
2013348,2013-12-21,"16,300,752",5,6,6
2013347,2013-12-20,"17,410,080",7,9,7
2013346,2013-12-19,"17,770,856",7,6,7
2013345,2013-12-18,"17,055,088",0,6,7
2013344,2013-12-17,"18,159,176",1,1,0
2013343,2013-12-16,"18,831,970",6,6,1
2013342,2013-12-15,"18,592,324",2,5,4
2013341,2013-12-14,"18,587,138",1,5,6
2013340,2013-12-13,"21,216,942",4,1,4
2013339,2013-12-12,"20,251,660",9,5,8
2013338,2013-12-11,"19,651,016",5,4,9
2013337,2013-12-10,"20,098,642",3,2,6
2013336,2013-12-09,"20,109,714",1,6,6
2013335,2013-12-08,"19,237,488",8,5,2
2013334,2013-12-07,"19,146,898",4,3,9
2013333,2013-12-06,"20,976,518",6,6,5
2013332,2013-12-05,"20,906,322",7,2,6
2013331,2013-12-04,"19,990,912",1,8,9
2013330,2013-12-03,"19,210,916",8,9,3
2013329,2013-12-02,"18,627,072",3,5,8
2013328,2013-12-01,"17,220,770",9,0,1
2013327,2013-11-30,"17,130,182",7,7,5
2013326,2013-11-29,"18,789,298",3,3,1
2013325,2013-11-28,"18,037,090",7,7,5
2013324,2013-11-27,"17,801,094",1,6,9
2013323,2013-11-26,"17,990,956",5,2,5
2013322,2013-11-25,"17,532,394",1,5,7
2013321,2013-11-24,"16,929,174",8,0,0
2013320,2013-11-23,"17,858,118",3,8,8
2013319,2013-11-22,"18,671,246",9,1,8
2013318,2013-11-21,"18,202,104",7,8,0
2013317,2013-11-20,"18,554,068",4,5,5
2013316,2013-11-19,"17,841,088",8,3,2
2013315,2013-11-18,"17,103,422",4,9,7
2013314,2013-11-17,"19,100,904",7,0,0
2013313,2013-11-16,"18,154,366",7,1,3
2013312,2013-11-15,"19,386,576",4,6,9
2013311,2013-11-14,"18,262,440",6,9,4
2013310,2013-11-13,"17,904,912",8,7,3
2013309,2013-11-12,"17,589,588",3,0,8
2013308,2013-11-11,"17,342,866",2,5,7
2013307,2013-11-10,"16,631,840",5,9,8
2013306,2013-11-09,"17,214,664",1,2,0
2013305,2013-11-08,"17,525,118",2,3,8
2013304,2013-11-07,"17,650,204",0,1,4
2013303,2013-11-06,"17,216,896",8,2,0
2013302,2013-11-05,"17,463,994",3,1,6
2013301,2013-11-04,"17,222,484",3,7,6
2013300,2013-11-03,"16,436,364",1,9,2
2013299,2013-11-02,"16,403,908",0,8,7
